Air submersion.                                                               19-09-2019
                                                                                       |
e: Nuclide-specific effective dose rate coefficient          (nSv h-1 Bq-1 m3)         |
h: Nuclide-specific ambient dose equivalent rate coefficient (nSv h-1 Bq-1 m3)         |
k: Nuclide-specific air kerma free in air rate coefficient   (nGy h-1 Bq-1 m3)         |
----------------------------------------------------------------------------------------
                e                                                     h        k       |
Nuclide             Adult    15 yr    10 yr     5 yr     1 yr  Newborn                 |
----------------------------------------------------------------------------------------
Cf-246           1.75E-05 1.91E-05 2.08E-05 2.40E-05 2.45E-05 3.58E-05 1.72E-04 3.41E-04
Cf-247           1.04E-02 1.10E-02 1.16E-02 1.25E-02 1.32E-02 1.40E-02 2.71E-02 1.99E-02
Cf-248           7.07E-05 7.46E-05 7.73E-05 8.36E-05 8.55E-05 1.02E-04 2.87E-04 4.74E-04
Cf-249           4.71E-02 4.92E-02 5.10E-02 5.44E-02 5.57E-02 5.81E-02 9.76E-02 7.05E-02
Cf-250           1.70E-03 1.77E-03 1.80E-03 1.88E-03 1.93E-03 2.04E-03 2.91E-03 2.55E-03
Cf-251           1.45E-02 1.54E-02 1.61E-02 1.73E-02 1.80E-02 1.90E-02 3.51E-02 2.40E-02
Cf-252           7.86E-02 8.16E-02 8.32E-02 8.70E-02 8.93E-02 9.40E-02 1.29E-01 1.04E-01
Cf-253           9.48E-05 1.04E-04 1.10E-04 1.25E-04 1.31E-04 1.73E-04 6.37E-04 1.07E-03
Cf-254           2.91E+00 3.02E+00 3.09E+00 3.23E+00 3.32E+00 3.50E+00 4.73E+00 3.86E+00
Cf-255           3.62E-04 3.60E-04 3.58E-04 3.55E-04 3.57E-04 3.54E-04 8.04E-05 6.69E-05
Cl-34            1.67E-01 1.72E-01 1.88E-01 1.97E-01 2.10E-01 2.25E-01 3.02E-01 2.26E-01
Cl-34m           3.62E-01 3.76E-01 3.80E-01 3.98E-01 4.05E-01 4.24E-01 5.91E-01 4.81E-01
Cl-36            5.25E-04 5.18E-04 5.17E-04 5.12E-04 5.14E-04 5.19E-04 1.58E-04 1.26E-04
Cl-38            2.68E-01 2.80E-01 2.87E-01 2.97E-01 3.07E-01 3.26E-01 4.03E-01 3.40E-01
Cl-39            2.47E-01 2.59E-01 2.61E-01 2.73E-01 2.81E-01 2.97E-01 4.11E-01 3.34E-01
Cl-40            7.49E-01 7.75E-01 7.84E-01 8.17E-01 8.27E-01 8.68E-01 1.12E+00 9.52E-01
Cm-238           8.60E-03 9.15E-03 9.69E-03 1.05E-02 1.12E-02 1.17E-02 2.24E-02 1.50E-02
Cm-239           3.16E-02 3.37E-02 3.52E-02 3.76E-02 3.92E-02 4.12E-02 7.58E-02 5.01E-02
Cm-240           1.72E-05 1.89E-05 2.10E-05 2.50E-05 2.54E-05 4.02E-05 2.25E-04 5.32E-04
Cm-241           6.90E-02 7.18E-02 7.46E-02 7.95E-02 8.22E-02 8.59E-02 1.43E-01 1.06E-01
Cm-242           1.49E-05 1.64E-05 1.83E-05 2.18E-05 2.22E-05 3.54E-05 2.01E-04 4.77E-04
Cm-243           1.63E-02 1.73E-02 1.81E-02 1.94E-02 2.01E-02 2.11E-02 3.84E-02 2.67E-02
Cm-244           1.52E-05 1.66E-05 1.82E-05 2.13E-05 2.16E-05 3.31E-05 1.76E-04 4.12E-04
Cm-245           1.15E-02 1.23E-02 1.29E-02 1.39E-02 1.48E-02 1.55E-02 2.95E-02 2.01E-02
Cm-246           6.32E-04 6.57E-04 6.70E-04 7.02E-04 7.20E-04 7.66E-04 1.15E-03 1.15E-03
Cm-247           4.58E-02 4.78E-02 4.96E-02 5.28E-02 5.41E-02 5.64E-02 9.36E-02 6.76E-02
Cm-248           2.27E-01 2.35E-01 2.40E-01 2.51E-01 2.58E-01 2.72E-01 3.69E-01 3.00E-01
Cm-249           3.38E-03 3.45E-03 3.55E-03 3.72E-03 3.84E-03 4.03E-03 5.60E-03 4.26E-03
Cm-250           2.31E+00 2.40E+00 2.45E+00 2.56E+00 2.63E+00 2.78E+00 3.75E+00 3.04E+00
Cm-251           1.73E-02 1.79E-02 1.85E-02 1.95E-02 2.03E-02 2.15E-02 3.22E-02 2.42E-02
Co-54m           6.51E-01 6.80E-01 6.99E-01 7.32E-01 7.60E-01 8.03E-01 1.13E+00 8.92E-01
Co-55            3.17E-01 3.30E-01 3.36E-01 3.54E-01 3.65E-01 3.83E-01 5.70E-01 4.46E-01
Co-56            6.23E-01 6.49E-01 6.53E-01 6.82E-01 6.97E-01 7.30E-01 1.01E+00 8.36E-01
Co-57            1.44E-02 1.53E-02 1.61E-02 1.73E-02 1.82E-02 1.92E-02 3.53E-02 2.22E-02
Co-58            1.53E-01 1.59E-01 1.62E-01 1.70E-01 1.76E-01 1.85E-01 2.77E-01 2.17E-01
Co-58m           2.19E-07 2.35E-07 2.60E-07 3.03E-07 3.32E-07 4.70E-07 1.94E-06 2.26E-06
Co-60            4.23E-01 4.45E-01 4.46E-01 4.66E-01 4.79E-01 5.04E-01 7.04E-01 5.78E-01
Co-60m           6.64E-04 7.00E-04 7.09E-04 7.50E-04 7.79E-04 8.23E-04 1.25E-03 9.65E-04
Co-61            1.29E-02 1.36E-02 1.40E-02 1.50E-02 1.60E-02 1.69E-02 2.81E-02 1.92E-02
Co-62            2.86E-01 2.98E-01 3.05E-01 3.18E-01 3.31E-01 3.51E-01 4.52E-01 3.74E-01
Co-62m           4.64E-01 4.85E-01 4.89E-01 5.10E-01 5.26E-01 5.55E-01 7.57E-01 6.23E-01
Cr-48            5.96E-02 6.29E-02 6.54E-02 6.99E-02 7.20E-02 7.52E-02 1.31E-01 8.89E-02
Cr-49            1.55E-01 1.61E-01 1.67E-01 1.77E-01 1.83E-01 1.92E-01 3.07E-01 2.25E-01
Cr-51            4.59E-03 4.84E-03 5.00E-03 5.34E-03 5.44E-03 5.67E-03 9.69E-03 6.80E-03
Cr-55            4.74E-03 4.03E-03 5.79E-03 5.97E-03 8.25E-03 1.11E-02 1.88E-03 1.41E-03
Cr-56            1.04E-02 1.10E-02 1.16E-02 1.25E-02 1.37E-02 1.47E-02 2.65E-02 1.71E-02
Cs-121           1.87E-01 1.93E-01 2.06E-01 2.18E-01 2.30E-01 2.45E-01 3.44E-01 2.58E-01
Cs-121m          1.84E-01 1.91E-01 2.02E-01 2.13E-01 2.24E-01 2.38E-01 3.47E-01 2.58E-01
Cs-123           1.66E-01 1.71E-01 1.79E-01 1.89E-01 1.97E-01 2.09E-01 3.15E-01 2.37E-01
Cs-124           1.91E-01 1.97E-01 2.13E-01 2.24E-01 2.37E-01 2.53E-01 3.42E-01 2.57E-01
Cs-125           1.14E-01 1.18E-01 1.22E-01 1.29E-01 1.33E-01 1.40E-01 2.17E-01 1.65E-01
Cs-126           1.81E-01 1.87E-01 1.97E-01 2.08E-01 2.18E-01 2.32E-01 3.38E-01 2.54E-01
Cs-127           6.13E-02 6.39E-02 6.62E-02 7.05E-02 7.24E-02 7.60E-02 1.26E-01 9.32E-02
Cs-128           1.37E-01 1.41E-01 1.47E-01 1.56E-01 1.63E-01 1.72E-01 2.59E-01 1.95E-01
Cs-129           3.73E-02 3.90E-02 4.05E-02 4.33E-02 4.44E-02 4.69E-02 8.10E-02 5.99E-02
Cs-130           7.52E-02 7.75E-02 8.05E-02 8.54E-02 8.83E-02 9.31E-02 1.45E-01 1.09E-01
Cs-130m          6.03E-03 6.53E-03 6.88E-03 7.66E-03 8.20E-03 8.94E-03 1.97E-02 1.38E-02
Cs-131           7.43E-04 8.43E-04 9.49E-04 1.16E-03 1.25E-03 1.67E-03 5.06E-03 4.64E-03
Cs-132           1.07E-01 1.11E-01 1.14E-01 1.20E-01 1.24E-01 1.31E-01 2.02E-01 1.57E-01
Cs-134           2.42E-01 2.50E-01 2.56E-01 2.70E-01 2.79E-01 2.93E-01 4.42E-01 3.44E-01
Cs-134m          2.34E-03 2.51E-03 2.67E-03 2.92E-03 3.09E-03 3.41E-03 7.01E-03 4.97E-03
Cs-135           5.46E-05 5.84E-05 5.79E-05 5.85E-05 5.96E-05 5.91E-05 1.21E-05 1.29E-05
Cs-135m          2.54E-01 2.64E-01 2.67E-01 2.81E-01 2.91E-01 3.06E-01 4.52E-01 3.58E-01
Cs-136           3.42E-01 3.58E-01 3.62E-01 3.80E-01 3.92E-01 4.12E-01 6.06E-01 4.80E-01
Cs-137           2.91E-04 2.90E-04 2.90E-04 2.90E-04 2.96E-04 3.02E-04 6.40E-05 5.42E-05
Cs-138           4.09E-01 4.26E-01 4.31E-01 4.50E-01 4.63E-01 4.90E-01 6.63E-01 5.45E-01
Cs-138m          6.73E-02 7.03E-02 7.18E-02 7.53E-02 7.80E-02 8.29E-02 1.18E-01 9.36E-02
Cs-139           6.34E-02 6.53E-02 7.19E-02 7.42E-02 8.10E-02 8.92E-02 8.82E-02 7.31E-02
Cs-140           3.22E-01 3.34E-01 3.46E-01 3.60E-01 3.72E-01 3.96E-01 4.97E-01 4.11E-01
Cu-57            2.17E-01 2.31E-01 2.60E-01 2.71E-01 2.86E-01 3.19E-01 3.48E-01 2.63E-01
Cu-59            2.31E-01 2.38E-01 2.49E-01 2.63E-01 2.75E-01 2.91E-01 4.19E-01 3.20E-01
Cu-60            6.60E-01 6.86E-01 6.94E-01 7.27E-01 7.45E-01 7.83E-01 1.10E+00 8.93E-01
Cu-61            1.25E-01 1.29E-01 1.33E-01 1.41E-01 1.45E-01 1.52E-01 2.38E-01 1.79E-01
Cu-62            1.56E-01 1.61E-01 1.69E-01 1.79E-01 1.87E-01 1.99E-01 2.94E-01 2.21E-01
Cu-64            2.78E-02 2.87E-02 2.97E-02 3.15E-02 3.25E-02 3.39E-02 5.34E-02 4.01E-02
Cu-66            2.05E-02 2.07E-02 2.25E-02 2.35E-02 2.62E-02 2.99E-02 2.93E-02 2.36E-02
Cu-67            1.52E-02 1.61E-02 1.68E-02 1.79E-02 1.85E-02 1.94E-02 3.50E-02 2.26E-02
Cu-69            8.93E-02 9.28E-02 9.48E-02 9.94E-02 1.04E-01 1.11E-01 1.51E-01 1.21E-01
Dy-148           1.06E-01 1.10E-01 1.13E-01 1.20E-01 1.24E-01 1.30E-01 2.03E-01 1.55E-01
Dy-149           2.63E-01 2.75E-01 2.77E-01 2.91E-01 3.00E-01 3.15E-01 4.56E-01 3.66E-01
Dy-150           3.89E-02 4.06E-02 4.22E-02 4.51E-02 4.63E-02 4.85E-02 8.22E-02 5.91E-02
Dy-151           2.18E-01 2.28E-01 2.31E-01 2.43E-01 2.50E-01 2.63E-01 3.89E-01 3.07E-01
Dy-152           3.78E-02 4.02E-02 4.16E-02 4.47E-02 4.59E-02 4.82E-02 8.66E-02 5.90E-02
Dy-153           1.31E-01 1.37E-01 1.39E-01 1.48E-01 1.52E-01 1.60E-01 2.49E-01 1.90E-01
Dy-154           0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
Dy-155           1.01E-01 1.06E-01 1.08E-01 1.14E-01 1.18E-01 1.24E-01 1.92E-01 1.46E-01
Dy-157           4.71E-02 4.96E-02 5.14E-02 5.52E-02 5.66E-02 5.93E-02 1.04E-01 7.27E-02
Dy-159           2.96E-03 3.20E-03 3.44E-03 4.07E-03 4.48E-03 5.03E-03 1.17E-02 7.86E-03
Dy-165           4.54E-03 4.62E-03 4.81E-03 5.06E-03 5.35E-03 5.87E-03 7.87E-03 5.68E-03
Dy-165m          2.24E-03 2.34E-03 2.45E-03 2.64E-03 2.77E-03 2.92E-03 5.12E-03 3.56E-03
Dy-166           3.88E-03 4.15E-03 4.37E-03 4.92E-03 5.32E-03 5.65E-03 1.15E-02 7.49E-03
Dy-167           8.00E-02 8.29E-02 8.59E-02 9.12E-02 9.44E-02 9.96E-02 1.57E-01 1.14E-01
Dy-168           5.70E-02 5.92E-02 6.14E-02 6.53E-02 6.74E-02 7.07E-02 1.15E-01 8.37E-02
Er-154           7.08E-03 7.44E-03 7.83E-03 8.70E-03 9.23E-03 9.97E-03 1.96E-02 1.43E-02
Er-156           5.20E-03 5.57E-03 5.92E-03 6.74E-03 7.24E-03 7.97E-03 1.71E-02 1.17E-02
Er-159           1.50E-01 1.55E-01 1.59E-01 1.67E-01 1.72E-01 1.81E-01 2.73E-01 2.12E-01
Er-161           1.55E-01 1.61E-01 1.63E-01 1.72E-01 1.78E-01 1.88E-01 2.80E-01 2.20E-01
Er-163           2.88E-03 3.09E-03 3.30E-03 3.86E-03 4.24E-03 4.64E-03 1.02E-02 6.72E-03
Er-165           2.62E-03 2.81E-03 3.02E-03 3.55E-03 3.90E-03 4.28E-03 9.56E-03 6.25E-03
Er-167m          1.27E-02 1.36E-02 1.41E-02 1.51E-02 1.55E-02 1.62E-02 2.92E-02 1.93E-02
Er-169           7.97E-05 8.37E-05 8.29E-05 8.41E-05 8.53E-05 8.32E-05 1.71E-05 1.68E-05
Er-171           5.20E-02 5.48E-02 5.68E-02 6.07E-02 6.23E-02 6.53E-02 1.12E-01 7.74E-02
Er-172           7.45E-02 7.72E-02 7.99E-02 8.51E-02 8.79E-02 9.20E-02 1.49E-01 1.10E-01
Er-173           1.26E-01 1.32E-01 1.35E-01 1.42E-01 1.48E-01 1.56E-01 2.41E-01 1.79E-01
Es-249           5.78E-02 6.05E-02 6.24E-02 6.63E-02 6.86E-02 7.19E-02 1.19E-01 8.69E-02
Es-250           1.76E-01 1.84E-01 1.88E-01 1.98E-01 2.06E-01 2.16E-01 3.44E-01 2.64E-01
Es-250m          8.55E-02 8.98E-02 9.10E-02 9.56E-02 9.90E-02 1.04E-01 1.55E-01 1.22E-01
Es-251           1.03E-02 1.10E-02 1.16E-02 1.24E-02 1.32E-02 1.39E-02 2.68E-02 1.90E-02
Es-253           4.93E-05 5.19E-05 5.43E-05 5.88E-05 6.06E-05 6.71E-05 1.55E-04 1.86E-04
Es-254           4.78E-04 5.17E-04 5.51E-04 6.21E-04 6.48E-04 7.95E-04 2.73E-03 4.41E-03
Es-254m          7.24E-02 7.47E-02 7.66E-02 8.08E-02 8.38E-02 8.79E-02 1.34E-01 1.05E-01
Es-255           1.59E-04 1.66E-04 1.68E-04 1.74E-04 1.78E-04 1.85E-04 2.01E-04 1.65E-04
Es-256           1.57E-03 1.38E-03 1.63E-03 1.61E-03 1.95E-03 2.68E-03 9.50E-04 1.10E-03
Eu-142           2.12E-01 2.23E-01 2.45E-01 2.56E-01 2.70E-01 2.95E-01 3.55E-01 2.72E-01
Eu-142m          5.50E-01 5.72E-01 5.91E-01 6.22E-01 6.48E-01 6.84E-01 9.84E-01 7.67E-01
Eu-143           1.84E-01 1.90E-01 2.00E-01 2.10E-01 2.21E-01 2.35E-01 3.24E-01 2.51E-01
Eu-144           1.85E-01 1.92E-01 2.08E-01 2.18E-01 2.31E-01 2.48E-01 3.21E-01 2.45E-01
Eu-145           2.09E-01 2.18E-01 2.20E-01 2.30E-01 2.37E-01 2.49E-01 3.59E-01 2.90E-01
Eu-146           3.83E-01 3.98E-01 4.04E-01 4.25E-01 4.38E-01 4.60E-01 6.77E-01 5.38E-01
Eu-147           6.87E-02 7.20E-02 7.35E-02 7.78E-02 8.07E-02 8.52E-02 1.34E-01 1.02E-01
Eu-148           3.45E-01 3.57E-01 3.66E-01 3.86E-01 3.98E-01 4.18E-01 6.35E-01 4.93E-01
Eu-149           6.53E-03 6.94E-03 7.27E-03 8.04E-03 8.40E-03 9.17E-03 1.84E-02 1.31E-02
Eu-150           2.34E-01 2.44E-01 2.51E-01 2.66E-01 2.73E-01 2.86E-01 4.52E-01 3.41E-01
Eu-150m          7.85E-03 8.16E-03 8.37E-03 8.84E-03 9.09E-03 9.62E-03 1.46E-02 1.08E-02
Eu-152           1.87E-01 1.96E-01 1.99E-01 2.09E-01 2.15E-01 2.26E-01 3.34E-01 2.64E-01
Eu-152m          4.78E-02 4.98E-02 5.07E-02 5.32E-02 5.55E-02 5.91E-02 8.43E-02 6.66E-02
Eu-152n          7.55E-03 8.12E-03 8.52E-03 9.35E-03 1.01E-02 1.05E-02 2.13E-02 1.30E-02
Eu-154           2.02E-01 2.11E-01 2.13E-01 2.24E-01 2.31E-01 2.43E-01 3.53E-01 2.81E-01
Eu-154m          6.14E-03 6.65E-03 7.03E-03 7.81E-03 8.46E-03 9.03E-03 1.91E-02 1.22E-02
Eu-155           6.20E-03 6.65E-03 7.01E-03 7.69E-03 8.29E-03 8.69E-03 1.74E-02 1.07E-02
Eu-156           2.10E-01 2.19E-01 2.21E-01 2.31E-01 2.37E-01 2.50E-01 3.45E-01 2.83E-01
Eu-157           4.07E-02 4.24E-02 4.40E-02 4.70E-02 4.86E-02 5.12E-02 8.50E-02 6.17E-02
Eu-158           2.17E-01 2.26E-01 2.29E-01 2.40E-01 2.48E-01 2.62E-01 3.67E-01 2.96E-01
Eu-159           4.51E-02 4.65E-02 4.85E-02 5.15E-02 5.48E-02 5.94E-02 8.64E-02 6.49E-02
F-17             1.54E-01 1.59E-01 1.65E-01 1.75E-01 1.81E-01 1.90E-01 2.97E-01 2.23E-01
F-18             1.48E-01 1.53E-01 1.58E-01 1.68E-01 1.73E-01 1.81E-01 2.87E-01 2.15E-01
Fe-52            1.08E-01 1.12E-01 1.16E-01 1.24E-01 1.27E-01 1.33E-01 2.17E-01 1.57E-01
Fe-53            1.81E-01 1.86E-01 1.94E-01 2.06E-01 2.14E-01 2.26E-01 3.45E-01 2.57E-01
Fe-53m           5.08E-01 5.30E-01 5.35E-01 5.60E-01 5.76E-01 6.05E-01 8.59E-01 6.98E-01
Fe-55            1.94E-11 2.06E-11 2.17E-11 2.32E-11 2.45E-11 2.58E-11 4.74E-11 2.93E-11
Fe-59            1.99E-01 2.09E-01 2.10E-01 2.20E-01 2.26E-01 2.38E-01 3.35E-01 2.73E-01
Fe-60            1.61E-05 1.77E-05 1.78E-05 1.76E-05 1.78E-05 1.75E-05 5.31E-06 6.67E-06
Fe-61            2.37E-01 2.48E-01 2.51E-01 2.63E-01 2.72E-01 2.88E-01 3.95E-01 3.20E-01
Fe-62            7.81E-02 8.02E-02 8.37E-02 8.88E-02 9.23E-02 9.78E-02 1.48E-01 1.11E-01
Fm-251           1.98E-02 2.09E-02 2.17E-02 2.31E-02 2.41E-02 2.54E-02 4.41E-02 3.15E-02
Fm-252           5.97E-05 6.34E-05 6.60E-05 7.20E-05 7.42E-05 9.03E-05 2.73E-04 4.21E-04
Fm-253           6.82E-03 7.25E-03 7.63E-03 8.20E-03 8.63E-03 9.19E-03 1.81E-02 1.38E-02
Fm-254           1.22E-03 1.27E-03 1.29E-03 1.35E-03 1.38E-03 1.47E-03 2.18E-03 1.96E-03
Fm-255           3.06E-04 3.35E-04 3.59E-04 4.10E-04 4.33E-04 5.57E-04 2.21E-03 3.76E-03
Fm-256           2.14E+00 2.22E+00 2.26E+00 2.37E+00 2.42E+00 2.55E+00 3.49E+00 2.84E+00
Fm-257           1.88E-02 1.99E-02 2.07E-02 2.20E-02 2.29E-02 2.41E-02 4.21E-02 3.05E-02
Fr-212           1.83E-01 1.92E-01 1.94E-01 2.04E-01 2.10E-01 2.21E-01 3.24E-01 2.56E-01
Fr-219           5.16E-04 5.39E-04 5.58E-04 5.95E-04 6.10E-04 6.37E-04 1.06E-03 7.64E-04
Fr-220           1.05E-03 1.12E-03 1.17E-03 1.27E-03 1.35E-03 1.40E-03 2.75E-03 2.02E-03
Fr-221           3.97E-03 4.23E-03 4.38E-03 4.68E-03 4.80E-03 5.01E-03 8.98E-03 6.03E-03
Fr-222           2.66E-02 2.79E-02 2.90E-02 3.07E-02 3.20E-02 3.44E-02 5.36E-02 3.82E-02
Fr-223           6.70E-03 7.04E-03 7.33E-03 7.94E-03 8.40E-03 8.94E-03 1.56E-02 1.15E-02
Fr-224           9.13E-02 9.51E-02 9.72E-02 1.02E-01 1.06E-01 1.13E-01 1.58E-01 1.24E-01
Fr-227           6.62E-02 6.86E-02 7.13E-02 7.57E-02 7.92E-02 8.38E-02 1.30E-01 9.54E-02
Ga-64            5.80E-01 6.02E-01 6.16E-01 6.45E-01 6.61E-01 6.97E-01 9.49E-01 7.70E-01
Ga-65            1.75E-01 1.81E-01 1.88E-01 1.99E-01 2.06E-01 2.17E-01 3.37E-01 2.52E-01
Ga-66            4.39E-01 4.54E-01 4.63E-01 4.84E-01 4.93E-01 5.16E-01 6.93E-01 5.72E-01
Ga-67            2.06E-02 2.19E-02 2.27E-02 2.43E-02 2.51E-02 2.62E-02 4.67E-02 3.10E-02
Ga-68            1.44E-01 1.49E-01 1.55E-01 1.64E-01 1.69E-01 1.78E-01 2.76E-01 2.07E-01
Ga-70            2.98E-03 2.80E-03 3.12E-03 3.16E-03 3.63E-03 4.57E-03 2.68E-03 2.11E-03
Ga-72            4.62E-01 4.80E-01 4.84E-01 5.06E-01 5.18E-01 5.44E-01 7.56E-01 6.20E-01
Ga-73            5.14E-02 5.40E-02 5.57E-02 5.92E-02 6.06E-02 6.36E-02 1.04E-01 7.47E-02
Ga-74            5.47E-01 5.67E-01 5.74E-01 6.00E-01 6.12E-01 6.43E-01 8.78E-01 7.25E-01
Gd-142           1.64E-01 1.70E-01 1.76E-01 1.86E-01 1.93E-01 2.04E-01 3.00E-01 2.31E-01
Gd-143m          3.38E-01 3.51E-01 3.63E-01 3.82E-01 3.97E-01 4.19E-01 6.12E-01 4.72E-01
Gd-144           1.47E-01 1.52E-01 1.56E-01 1.65E-01 1.70E-01 1.79E-01 2.59E-01 2.03E-01
Gd-145           4.18E-01 4.34E-01 4.38E-01 4.57E-01 4.66E-01 4.90E-01 6.75E-01 5.57E-01
Gd-145m          1.05E-01 1.09E-01 1.12E-01 1.18E-01 1.22E-01 1.29E-01 1.94E-01 1.50E-01
Gd-146           2.57E-02 2.75E-02 2.90E-02 3.17E-02 3.36E-02 3.62E-02 7.16E-02 4.63E-02
Gd-147           2.15E-01 2.25E-01 2.29E-01 2.42E-01 2.50E-01 2.62E-01 4.04E-01 3.10E-01
Gd-148           0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
Gd-149           7.41E-02 7.76E-02 7.99E-02 8.52E-02 8.80E-02 9.26E-02 1.55E-01 1.12E-01
Gd-150           0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
Gd-151           6.70E-03 7.17E-03 7.52E-03 8.34E-03 8.77E-03 9.57E-03 1.96E-02 1.35E-02
Gd-152           0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
Gd-153           8.93E-03 9.61E-03 1.02E-02 1.15E-02 1.24E-02 1.35E-02 2.89E-02 1.88E-02
Gd-159           7.65E-03 7.99E-03 8.29E-03 8.87E-03 9.13E-03 9.63E-03 1.60E-02 1.13E-02
Gd-162           6.17E-02 6.42E-02 6.66E-02 7.08E-02 7.26E-02 7.58E-02 1.24E-01 9.01E-02
Ge-66            9.89E-02 1.03E-01 1.06E-01 1.13E-01 1.16E-01 1.22E-01 1.97E-01 1.45E-01
Ge-67            2.22E-01 2.30E-01 2.39E-01 2.52E-01 2.62E-01 2.77E-01 4.14E-01 3.13E-01
Ge-68            9.43E-07 8.74E-07 8.56E-07 9.74E-07 1.08E-06 2.18E-06 1.61E-06 1.51E-04
Ge-69            1.52E-01 1.59E-01 1.61E-01 1.70E-01 1.75E-01 1.83E-01 2.70E-01 2.13E-01
Ge-71            9.56E-07 8.87E-07 8.69E-07 9.88E-07 1.09E-06 2.21E-06 1.63E-06 1.54E-04
Ge-75            5.94E-03 6.18E-03 6.40E-03 6.73E-03 6.92E-03 7.41E-03 1.11E-02 7.65E-03
Ge-77            1.68E-01 1.76E-01 1.80E-01 1.90E-01 1.96E-01 2.06E-01 3.16E-01 2.38E-01
Ge-78            4.01E-02 4.24E-02 4.38E-02 4.67E-02 4.76E-02 4.97E-02 8.57E-02 5.91E-02
H-3              9.05E-10 3.59E-10 4.12E-10 1.68E-10 2.02E-10 1.19E-10 1.32E-10 2.85E-09
Hf-167           9.10E-02 9.44E-02 9.87E-02 1.05E-01 1.09E-01 1.15E-01 1.82E-01 1.33E-01
Hf-169           9.22E-02 9.55E-02 9.92E-02 1.06E-01 1.09E-01 1.14E-01 1.85E-01 1.36E-01
Hf-170           5.94E-02 6.18E-02 6.42E-02 6.86E-02 7.14E-02 7.49E-02 1.25E-01 8.97E-02
Hf-172           8.82E-03 9.52E-03 1.01E-02 1.13E-02 1.23E-02 1.31E-02 2.75E-02 1.77E-02
Hf-173           5.05E-02 5.35E-02 5.57E-02 5.98E-02 6.21E-02 6.53E-02 1.16E-01 7.77E-02
Hf-174           0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
Hf-175           4.77E-02 5.02E-02 5.22E-02 5.60E-02 5.75E-02 6.01E-02 1.05E-01 7.30E-02
Hf-177m          3.19E-01 3.36E-01 3.48E-01 3.71E-01 3.81E-01 3.98E-01 6.86E-01 4.76E-01
Hf-178m          3.22E-01 3.36E-01 3.48E-01 3.71E-01 3.81E-01 3.98E-01 6.61E-01 4.75E-01
Hf-179m          1.27E-01 1.34E-01 1.39E-01 1.48E-01 1.52E-01 1.59E-01 2.73E-01 1.91E-01
Hf-180m          1.40E-01 1.46E-01 1.52E-01 1.62E-01 1.66E-01 1.74E-01 2.95E-01 2.08E-01
Hf-181           7.60E-02 7.90E-02 8.21E-02 8.74E-02 9.01E-02 9.42E-02 1.56E-01 1.12E-01
Hf-182           3.34E-02 3.54E-02 3.66E-02 3.91E-02 4.00E-02 4.18E-02 7.34E-02 5.00E-02
Hf-182m          1.33E-01 1.39E-01 1.43E-01 1.52E-01 1.57E-01 1.64E-01 2.66E-01 1.95E-01
Hf-183           1.20E-01 1.24E-01 1.27E-01 1.34E-01 1.39E-01 1.46E-01 2.21E-01 1.70E-01
Hf-184           3.13E-02 3.30E-02 3.43E-02 3.67E-02 3.79E-02 3.98E-02 6.97E-02 4.72E-02
Hg-190           2.31E-02 2.47E-02 2.58E-02 2.78E-02 2.93E-02 3.07E-02 5.84E-02 3.75E-02
Hg-191m          2.29E-01 2.40E-01 2.45E-01 2.58E-01 2.66E-01 2.79E-01 4.29E-01 3.27E-01
Hg-192           3.47E-02 3.69E-02 3.83E-02 4.12E-02 4.27E-02 4.44E-02 8.14E-02 5.47E-02
Hg-193           1.31E-01 1.38E-01 1.40E-01 1.47E-01 1.51E-01 1.59E-01 2.38E-01 1.86E-01
Hg-193m          1.61E-01 1.68E-01 1.71E-01 1.80E-01 1.85E-01 1.94E-01 2.92E-01 2.27E-01
Hg-194           3.37E-06 3.26E-06 3.36E-06 3.85E-06 4.64E-06 7.94E-06 2.33E-05 3.87E-04
Hg-195           2.72E-02 2.86E-02 2.92E-02 3.11E-02 3.26E-02 3.41E-02 5.62E-02 4.16E-02
Hg-195m          2.72E-02 2.86E-02 2.96E-02 3.16E-02 3.27E-02 3.41E-02 5.86E-02 4.21E-02
Hg-197           6.93E-03 7.53E-03 7.84E-03 8.64E-03 9.38E-03 9.64E-03 2.02E-02 1.30E-02
Hg-197m          1.12E-02 1.20E-02 1.25E-02 1.34E-02 1.41E-02 1.48E-02 2.76E-02 1.82E-02
Hg-199m          2.35E-02 2.49E-02 2.58E-02 2.76E-02 2.88E-02 3.00E-02 5.40E-02 3.59E-02
Hg-203           3.36E-02 3.56E-02 3.68E-02 3.93E-02 4.01E-02 4.18E-02 7.29E-02 5.02E-02
Hg-205           2.09E-03 1.99E-03 2.19E-03 2.21E-03 2.48E-03 3.09E-03 2.08E-03 1.43E-03
Hg-206           1.82E-02 1.90E-02 1.97E-02 2.09E-02 2.15E-02 2.26E-02 3.69E-02 2.60E-02
